round,client,n_train_samples,local_train_loss,local_test_accuracy,local_test_precision,local_test_recall,local_test_f1,local_test_auc,local_test_specificity,local_test_sensitivity,local_test_balanced_accuracy,size_weight,performance_weight,adaptive_weight
6,0,1308,0.15628309022726083,0.709278350515464,0.6410256410256411,0.9960159362549801,0.7800312012480499,0.9370722239248136,0.4017094017094017,0.9960159362549801,0.6988626689821908,0.25,0.44370536974678276,0.3429785774784558
6,1,1308,0.15454304274625894,0.6577319587628866,0.6034063260340633,0.9880478087649402,0.7492447129909365,0.9164027650083427,0.3034188034188034,0.9880478087649402,0.6457333060918719,0.25,0.25049825497515116,0.2502391623880726
6,2,1308,0.1389302469063096,0.5670103092783505,0.544468546637744,1.0,0.7050561797752809,0.9141468314775087,0.10256410256410256,1.0,0.5512820512820513,0.25,0.1102626838759759,0.18292608826046847
6,3,1308,0.1473303936512732,0.6329896907216495,0.5862884160756501,0.9880478087649402,0.7359050445103857,0.9140021112132666,0.25213675213675213,0.9880478087649402,0.6200922804508462,0.25,0.19553369140209007,0.22385617187300325
7,0,1308,0.15277780385279074,0.6185567010309279,0.576036866359447,0.9960159362549801,0.7299270072992701,0.9282357748493206,0.21367521367521367,0.9960159362549801,0.6048455749650968,0.25,0.15669139184337563,0.2052118680848203
7,1,1308,0.15501251759507306,0.5896907216494846,0.5580357142857143,0.9960159362549801,0.7153075822603719,0.9160622467395376,0.15384615384615385,0.9960159362549801,0.5749310450505669,0.25,0.1390650491633609,0.19675122359841324
7,2,1308,0.12505391114732115,0.6824742268041237,0.6215538847117794,0.9880478087649402,0.7630769230769231,0.9215616167807403,0.3547008547008547,0.9880478087649402,0.6713743317328975,0.25,0.20538300254069608,0.22858384121953412
7,3,1308,0.14058963233923039,0.8556701030927835,0.8067796610169492,0.9482071713147411,0.8717948717948718,0.9434399155514693,0.7564102564102564,0.9482071713147411,0.8523087138624987,0.25,0.49886055645256744,0.36945306709723236
8,0,1308,0.14099424959319393,0.5896907216494846,0.5577777777777778,1.0,0.7161198288159771,0.9352845030135867,0.14957264957264957,1.0,0.5747863247863247,0.25,0.1804608082817176,0.21662118797522445
8,1,1308,0.14775165551137634,0.5958762886597938,0.5615212527964206,1.0,0.7191977077363897,0.9405455102666258,0.1623931623931624,1.0,0.5811965811965812,0.25,0.1896436177126051,0.22102893650205044
8,2,1308,0.12530096247792244,0.711340206185567,0.6449086161879896,0.9840637450199203,0.7791798107255521,0.9323390199884224,0.4188034188034188,0.9840637450199203,0.7014335819116696,0.25,0.4988975341333538,0.36947081638400986
8,3,1308,0.13778111600294346,0.5484536082474227,0.5340425531914894,1.0,0.6962552011095701,0.9249412605986312,0.0641025641025641,1.0,0.532051282051282,0.25,0.13099803987232342,0.19287905913871523
9,0,1308,0.13669502238129697,0.6865979381443299,0.6234413965087282,0.9960159362549801,0.7668711656441718,0.937038172097933,0.3547008547008547,0.9960159362549801,0.6753583954779174,0.25,0.46765212342092544,0.35447301924204416
9,1,1308,0.13664135451360446,0.622680412371134,0.5787037037037037,0.9960159362549801,0.7320644216691069,0.9384002451731536,0.2222222222222222,0.9960159362549801,0.6091190792386012,0.25,0.24986360515720993,0.24993453047546077
9,2,1308,0.11946672172989788,0.5670103092783505,0.544468546637744,1.0,0.7050561797752809,0.932645486430347,0.10256410256410256,1.0,0.5512820512820513,0.25,0.1536294102212641,0.20374211690620675
9,3,1308,0.12894020865603192,0.5463917525773195,0.5329087048832272,1.0,0.6952908587257618,0.9132785098920557,0.05982905982905983,1.0,0.5299145299145299,0.25,0.1288548612006005,0.19185033337628823
10,0,1308,0.13343998679845798,0.865979381443299,0.8206896551724138,0.9482071713147411,0.8798521256931608,0.9402049919978207,0.7777777777777778,0.9482071713147411,0.8629924745462594,0.25,0.4724636173314487,0.35678253631909546
10,1,1308,0.13318594485157872,0.5298969072164949,0.524008350730689,1.0,0.6876712328767123,0.9215275649538598,0.02564102564102564,1.0,0.5128205128205128,0.25,0.13919900411525152,0.19681552197532076
10,2,1308,0.11323457654656434,0.5360824742268041,0.5273109243697479,1.0,0.6905089408528198,0.911107705928423,0.038461538461538464,1.0,0.5192307692307693,0.25,0.1417336017378431,0.1980321288341647
10,3,1308,0.12162706862862517,0.7051546391752578,0.6377551020408163,0.9960159362549801,0.7776049766718507,0.9184629005346137,0.39316239316239315,0.9960159362549801,0.6945891647086866,0.25,0.24660377681545656,0.24836981287141918
11,0,1308,0.13222482566971605,0.6350515463917525,0.5868544600938967,0.9960159362549801,0.7385524372230429,0.925068954949433,0.24786324786324787,0.9960159362549801,0.621939592059114,0.25,0.16408960255039182,0.208763009224188
11,1,1308,0.13209204953618167,0.6989690721649484,0.6335877862595419,0.9920318725099602,0.7732919254658385,0.941158443150475,0.38461538461538464,0.9920318725099602,0.6883236285626724,0.25,0.21915903356489724,0.23519633611115062
11,2,1308,0.11381090782219316,0.5773195876288659,0.5504385964912281,1.0,0.71004243281471,0.9256137841795211,0.12393162393162394,1.0,0.561965811965812,0.25,0.12940152078624767,0.19211272997739884
11,3,1308,0.13048997214291153,0.8597938144329897,0.8401486988847584,0.900398406374502,0.8692307692307693,0.9339054040249258,0.8162393162393162,0.900398406374502,0.858318861306909,0.25,0.4873498430984634,0.3639279246872624
12,0,1308,0.12322408111266246,0.7030927835051546,0.6368286445012787,0.9920318725099602,0.7757009345794392,0.9334627302754793,0.39316239316239315,0.9920318725099602,0.6925971328361766,0.25,0.28082987081300953,0.2647983379902446
12,1,1308,0.1318975993000516,0.7463917525773196,0.6777777777777778,0.9721115537848606,0.7986906710310966,0.9181564340926891,0.5042735042735043,0.9721115537848606,0.7381925290291824,0.25,0.36419259828144834,0.30481244717509526
12,2,1308,0.10520791964287438,0.688659793814433,0.625,0.9960159362549801,0.7680491551459293,0.9359314877243166,0.358974358974359,0.9960159362549801,0.6774951476146696,0.25,0.2575552049189467,0.25362649836109447
12,3,1308,0.11702841592089432,0.5175257731958763,0.5175257731958763,1.0,0.6820652173913043,0.9144362720059931,0.0,1.0,0.5,0.25,0.09742232598659527,0.17676271647356573
13,0,1308,0.11991807749812923,0.8391752577319588,0.7799352750809061,0.9601593625498008,0.8607142857142858,0.9408519767085504,0.7094017094017094,0.9601593625498008,0.8347805359757552,0.25,0.36754906659857633,0.3064235519673167
13,1,1308,0.12544911605555836,0.5195876288659794,0.518595041322314,1.0,0.6829931972789116,0.9265502094187353,0.004273504273504274,1.0,0.5021367521367521,0.25,0.1082457253594373,0.18195794817252992
13,2,1308,0.10770648306281101,0.6721649484536083,0.6133004926108374,0.9920318725099602,0.7579908675799086,0.9019477644975653,0.32905982905982906,0.9920318725099602,0.6605458507848946,0.25,0.18132204317578474,0.2170345807243767
13,3,1308,0.11091228302840779,0.8247422680412371,0.7610062893081762,0.9641434262948207,0.8506151142355008,0.9375489495011408,0.6752136752136753,0.9641434262948207,0.819678550754248,0.25,0.3428831648662015,0.2945839191357768
14,0,1308,0.12219896419200955,0.6783505154639176,0.6190476190476191,0.9840637450199203,0.76,0.9222937310586713,0.3504273504273504,0.9840637450199203,0.6672455477236354,0.25,0.21064050067098142,0.23110744032207112
14,1,1308,0.13466646111593014,0.777319587628866,0.7037037037037037,0.9840637450199203,0.8205980066445183,0.9402390438247011,0.5555555555555556,0.9840637450199203,0.769809650287738,0.25,0.3993949027699733,0.32170955332958723
14,2,1308,0.10130090961550794,0.7257731958762886,0.6552631578947369,0.9920318725099602,0.7892234548335975,0.938689685701638,0.44017094017094016,0.9920318725099602,0.7161014063404502,0.25,0.2867744628876517,0.26765174218607285
14,3,1308,0.10898478255130169,0.5402061855670103,0.5295358649789029,1.0,0.6924137931034483,0.9232386692546055,0.04700854700854701,1.0,0.5235042735042735,0.25,0.10319013367139344,0.1795312641622689
15,0,1308,0.12096643981682818,0.8082474226804124,0.7408536585365854,0.9681274900398407,0.8393782383419689,0.931317465182007,0.6367521367521367,0.9681274900398407,0.8024398133959887,0.25,0.27226947409529567,0.26068934756574197
15,1,1308,0.12148227559448016,0.8515463917525773,0.9013452914798207,0.8007968127490039,0.8481012658227848,0.9281165934552389,0.905982905982906,0.8007968127490039,0.853389859365955,0.25,0.296068386003704,0.272112825281778
15,2,1308,0.09632901520263858,0.8391752577319588,0.7781350482315113,0.9641434262948207,0.8612099644128114,0.9433207341573876,0.7051282051282052,0.9641434262948207,0.834635815711513,0.25,0.3358013578665903,0.2911846517759634
15,3,1308,0.11323160031674112,0.6185567010309279,0.5756880733944955,1.0,0.7307132459970888,0.927597303095311,0.2094017094017094,1.0,0.6047008547008547,0.25,0.09586078203440991,0.17601317537651678
16,0,1308,0.1134910476689295,0.5917525773195876,0.5590200445434298,1.0,0.7171428571428572,0.9272142200429053,0.15384615384615385,1.0,0.5769230769230769,0.25,0.15397143279339043,0.2039062877408274
16,1,1308,0.12020735272274512,0.7525773195876289,0.6824512534818942,0.9760956175298805,0.8032786885245902,0.9282698266762012,0.5128205128205128,0.9760956175298805,0.7444580651751966,0.25,0.2743798003128128,0.26170230415015017
16,2,1308,0.10047544331357973,0.5257731958762887,0.5218295218295218,1.0,0.6857923497267759,0.924668845983587,0.017094017094017096,1.0,0.5085470085470085,0.25,0.12477188577940702,0.18989050517411535
16,3,1308,0.10263366075005473,0.8721649484536083,0.8795180722891566,0.8725099601593626,0.876,0.9403241733919024,0.8717948717948718,0.8725099601593626,0.8721524159771172,0.25,0.4468768811143897,0.34450090293490704
17,0,1308,0.10513154511771551,0.6329896907216495,0.585081585081585,1.0,0.7382352941176471,0.9452446623761365,0.23931623931623933,1.0,0.6196581196581197,0.25,0.23197871831267186,0.24134978479008248
17,1,1308,0.12139995463828489,0.5587628865979382,0.5397849462365591,1.0,0.7011173184357542,0.9291040964347738,0.08547008547008547,1.0,0.5427350427350427,0.25,0.14421542492597045,0.1992234039644658
17,2,1308,0.096117411528873,0.7360824742268042,0.664,0.9920318725099602,0.7955271565495208,0.9409371062757517,0.46153846153846156,0.9920318725099602,0.7267851670242109,0.25,0.48315253234835204,0.361913215527209
17,3,1308,0.10438249489156211,0.554639175257732,0.5374732334047109,1.0,0.6991643454038997,0.9312834133551265,0.07692307692307693,1.0,0.5384615384615384,0.25,0.14065332441300565,0.1975135957182427
18,0,1308,0.10597559657038712,0.6041237113402061,0.5665914221218962,1.0,0.723342939481268,0.9214339224299385,0.1794871794871795,1.0,0.5897435897435898,0.25,0.12415715652268862,0.18959543513089053
18,1,1308,0.11606337967351442,0.7752577319587629,0.7028571428571428,0.9800796812749004,0.8186356073211315,0.9342459222937312,0.5555555555555556,0.9800796812749004,0.767817618415228,0.25,0.4888618860362397,0.3646537052973951
18,2,1308,0.09832138584063548,0.6597938144329897,0.6038647342995169,0.9960159362549801,0.7518796992481203,0.9312408485715259,0.29914529914529914,0.9960159362549801,0.6475806177001396,0.25,0.18716182693178612,0.21983767692725734
18,3,1308,0.11025728705997874,0.668041237113402,0.6097560975609756,0.9960159362549801,0.75642965204236,0.9407327953144687,0.3162393162393162,0.9960159362549801,0.6561276262471482,0.25,0.19981913050928554,0.22591318264445706
19,0,1308,0.11161503841782489,0.6164948453608248,0.5747126436781609,0.9960159362549801,0.7288629737609329,0.9091156740559132,0.2094017094017094,0.9960159362549801,0.6027088228283447,0.25,0.10280622216452545,0.17934698663897222
19,1,1308,0.11436301506147152,0.8639175257731959,0.8200692041522492,0.9442231075697212,0.8777777777777778,0.9476282902577723,0.7777777777777778,0.9442231075697212,0.8610004426737494,0.25,0.4059875975038707,0.32487404680185794
19,2,1308,0.09345124412055422,0.7608247422680412,0.6869806094182825,0.9880478087649402,0.8104575163398693,0.9522423128000818,0.5170940170940171,0.9880478087649402,0.7525709129294786,0.25,0.21819993888267616,0.23473597066368457
19,3,1308,0.10550649072066313,0.8,0.7291666666666666,0.9760956175298805,0.8347529812606473,0.9395750332005312,0.6111111111111112,0.9760956175298805,0.7936033643204958,0.25,0.27300624144892777,0.2610429958954853
20,0,1308,0.10773972144304979,0.8597938144329897,0.8060200668896321,0.9601593625498008,0.8763636363636363,0.949398985255559,0.7521367521367521,0.9601593625498008,0.8561480573432765,0.25,0.4359399557319332,0.33925117875132793
20,1,1308,0.10972309088925036,0.5773195876288659,0.5504385964912281,1.0,0.71004243281471,0.9421714850001703,0.12393162393162394,1.0,0.561965811965812,0.25,0.10780928779351248,0.181748458140886
20,2,1308,0.09718775320343855,0.7195876288659794,0.6493506493506493,0.9960159362549801,0.7861635220125787,0.93683386113665,0.4230769230769231,0.9960159362549801,0.7095464296659516,0.25,0.20434310259502825,0.22808468924561356
20,3,1308,0.09639285289023708,0.7608247422680412,0.6859504132231405,0.9920318725099602,0.8110749185667753,0.9429291381482617,0.5128205128205128,0.9920318725099602,0.7524261926652365,0.25,0.251907653879526,0.25091567386217245
