round,client,n_train_samples,local_train_loss,local_test_accuracy,local_test_precision,local_test_recall,local_test_f1,local_test_auc,local_test_specificity,local_test_sensitivity,local_test_balanced_accuracy,size_weight,performance_weight,adaptive_weight
12,2,4700,0.33619184980587086,0.861404125644632,0.19102102794985004,0.17692888593627681,0.10459510401975128,0.6741658811919662,,0.17692888593627681,,0.24997340708435273,0.1703845270267945,0.2117707446567248
12,3,4702,0.3335282287630094,0.8149766704619025,0.11752165806648437,0.25133962019181516,0.10135855157485733,0.6700979778231966,,0.25133962019181516,,0.2500797787469418,0.1339088661597935,0.19431774070511063
13,0,4700,0.33521251127022467,0.868838322952247,0.11471185499941292,0.14831295424940363,0.09048289577304862,0.6664736308343766,,0.14831295424940363,,0.24997340708435273,0.11173476170329194,0.18361885730144356
13,1,4700,0.33284977508240005,0.8032002768289688,0.10506089316729063,0.26038282762410614,0.10548792729260183,0.6701102704503692,,0.26038282762410614,,0.24997340708435273,0.45832341600601323,0.34998141136674976
13,2,4700,0.33557824046433377,0.8569503047351149,0.1163350695882228,0.17855803033533804,0.10258641461026173,0.6722108481197279,,0.17855803033533804,,0.24997340708435273,0.2173113744254974,0.23429563140810217
13,3,4702,0.33333402908578214,0.8142064608309334,0.1838568261028101,0.23949869828761347,0.10250174783925821,0.6716612801240907,,0.23949869828761347,,0.2500797787469418,0.2126304478651975,0.23210409992370454
14,0,4700,0.3348981643615126,0.8515699997767509,0.111509066054432,0.1871797280205151,0.0936173006757997,0.6645688859574815,,0.1871797280205151,,0.24997340708435273,0.13558509937088145,0.19506701938188653
14,1,4700,0.3325037193947098,0.8553457013372625,0.12082715320488495,0.19327253553006551,0.10872969740640068,0.6674598337235758,,0.19327253553006551,,0.24997340708435273,0.41751167404744044,0.3303917752266348
14,2,4700,0.33462831949701116,0.8701052619828991,0.1127484365552458,0.15548152693438946,0.09805620513197277,0.6671886756297151,,0.15548152693438946,,0.24997340708435273,0.13558509937088145,0.19506701938188653
14,3,4702,0.33274471990916193,0.8608599557966646,0.13068354588702527,0.18183551490340352,0.10645165697559492,0.6715906866265747,,0.18183551490340352,,0.2500797787469418,0.31131812721079666,0.2794741860095921
15,0,4700,0.33447866212754024,0.8451822829459961,0.18081682777295674,0.20298388179281643,0.11297673958407654,0.6727250363885124,,0.20298388179281643,,0.24997340708435273,0.3910247664628955,0.3176780595860532
15,1,4700,0.3317684030857216,0.8696559730315004,0.14383270020019667,0.16311021499643794,0.11125227736862851,0.6720749036335484,,0.16311021499643794,,0.24997340708435273,0.333847626871205,0.2902330325820418
15,2,4700,0.33462204770976994,0.8914227669501931,0.17203558424667856,0.1222418502026796,0.09729029562800881,0.6836176640322205,,0.1222418502026796,,0.24997340708435273,0.11900402501231475,0.18710810368977454
15,3,4702,0.3325213982945397,0.8590041970843658,0.1417751519025551,0.18124217769205828,0.10296151829847296,0.671283936300126,,0.18124217769205828,,0.2500797787469418,0.15612358165358475,0.20498080414213043
16,0,4700,0.3341679298147863,0.8490444935592615,0.15779963446688847,0.2079392612572397,0.11993315310460181,0.6730196669205851,,0.2079392612572397,,0.24997340708435273,0.24834616324146822,0.24919233003976815
16,1,4700,0.331494446392773,0.8318291920612596,0.17848364453027124,0.2407227438124913,0.12935754504745697,0.6754752984790144,,0.2407227438124913,,0.24997340708435273,0.3835741586889478,0.31410176785455834
16,2,4700,0.33427013471013023,0.8628133860201371,0.0863453093770347,0.1756337512538486,0.09874799583033225,0.6821736411277294,,0.1756337512538486,,0.24997340708435273,0.09902647370200487,0.17751887906082575
16,3,4702,0.3319686783008835,0.8136455472953363,0.10266297076405602,0.25111620189363,0.12166938810036275,0.6694268706427339,,0.25111620189363,,0.2500797787469418,0.2690532043675792,0.25918702304484775
17,0,4700,0.3334949764670158,0.8600450963320162,0.11657300283648071,0.16107528122650341,0.0912465264962576,0.6748779169086508,,0.16107528122650341,,0.24997340708435273,0.09731612769234708,0.17669791297619003
17,1,4700,0.33102973825266574,0.8757562565579443,0.1362513545875211,0.1640909258005347,0.12020456877045503,0.6809248013062008,,0.1640909258005347,,0.24997340708435273,0.25533236486961114,0.25254570682127675
